	p_val	avg_logFC	pct.1	pct.2	p_val_adj
MRPS22	0.348530120717139	0.0187816825162114	0.115	0.09	1
OST4	0.34874712357054	0.00875532147716873	0.882	0.895	1
SLC39A10	0.348770051671498	0.0290466675254395	0.056	0.039	1
PITHD1	0.348861953100137	0.0166636126795745	0.146	0.117	1
CEBPG	0.349152828340398	-0.0328117370288756	0.167	0.199	1
PCNT	0.349249213684344	0.0243251260158478	0.07	0.051	1
TUSC2	0.349498283859729	0.0398459085471997	0.181	0.152	1
ELP3	0.350036627221798	-0.0300444276623188	0.035	0.051	1
MAD2L1BP	0.350036701402715	-0.0263746987733564	0.035	0.051	1
ZC3H11A	0.35011456333018	-0.014932297466855	0.031	0.047	1
ELP1	0.35011456333018	-0.014932297466855	0.031	0.047	1
RNF219	0.35011456333018	-0.014932297466855	0.031	0.047	1
PPM1G	0.350167575463392	0.0203289547281805	0.303	0.262	1
STX12	0.350188105135827	0.0243558493978801	0.233	0.199	1
HRH2	0.35040572877793	-0.00918524851410846	0.418	0.359	1
SRSF9	0.350482380928248	0.0328992434163032	0.526	0.465	1
VCP	0.350864720507454	-0.0670910337997935	0.328	0.352	1
ZEB2	0.350887978454773	-0.0828885750466797	0.805	0.855	1
HAT1	0.350943886164166	0.0248531239610584	0.136	0.109	1
CRADD	0.35125673666749	0.0272740020515459	0.042	0.027	1
NAGPA	0.351297373951178	0.0183397033262362	0.115	0.09	1
TMEM168	0.351417349394847	-0.0152840120791982	0.031	0.047	1
ZNF562	0.351417349394847	-0.0152840120791982	0.031	0.047	1
SEM1	0.351425547988277	-0.0471898346173073	0.62	0.656	1
COX16	0.3514259534033	0.00315615131185504	0.296	0.254	1
SPRYD3	0.351509107974621	-0.0317181802707846	0.118	0.145	1
MEF2A	0.351718206339382	0.00347826437632481	0.286	0.238	1
BACH1	0.352722924754035	-0.0833972338169819	0.411	0.422	1
AC092803.2	0.352775325905977	0.0183171169616233	0.084	0.062	1
PRELID1	0.352912668684902	-0.0971737313498751	0.85	0.887	1
S100A6	0.353275570523397	-0.13631614816687	0.99	0.992	1
PDK1	0.353567269871274	-0.0122831568877469	0.031	0.047	1
ANKFY1	0.353749206105264	-0.0368467122410547	0.108	0.133	1
FBXW5	0.353941418417853	-0.0462898949810839	0.237	0.27	1
LACTB2	0.354016848760684	-0.0401967991263367	0.073	0.094	1
OSGIN2	0.354083372096384	-0.0189945914757338	0.035	0.051	1
ZNF236	0.354083372096384	-0.0189945914757338	0.035	0.051	1
ID3	0.35411307474352	0.124287690975199	0.15	0.121	1
CYB561A3	0.354216921518026	0.0129986585110116	0.171	0.141	1
MSANTD4	0.354366634030878	0.0206514612910526	0.042	0.027	1
FBL	0.354412832672758	0.0425377002129111	0.244	0.215	1
SMIM15	0.354422418535313	-0.0259192014123648	0.125	0.152	1
TSN	0.354881264157233	0.0143733137813919	0.115	0.09	1
PPP1CB	0.355227295020501	0.0375961888131843	0.47	0.43	1
GORASP2	0.355806668043071	0.000298611458945025	0.094	0.07	1
C8orf82	0.356014875731747	-0.0230133510706516	0.038	0.055	1
PRKX	0.356093450385399	0.0388602012224405	0.146	0.121	1
RPS27L	0.356131242849001	0.0330524041588016	0.474	0.434	1
PHF10	0.356458119890333	0.0133852207758564	0.098	0.074	1
SUMO1	0.356785485593155	0.0165348296787526	0.373	0.324	1
ALDH16A1	0.357073039380376	0.027869717500484	0.139	0.113	1
SLC16A5	0.357492600468595	0.0173236711983779	0.042	0.027	1
AP5S1	0.357492600468595	0.0173236711983779	0.042	0.027	1
CCAR1	0.357648515871798	-0.0476133967813864	0.164	0.191	1
CD164	0.357724831008867	-0.0174549452901409	0.439	0.371	1
TCEAL8	0.357787024536015	0.0155703101413534	0.084	0.062	1
RALB	0.357875998481498	0.0222072494826019	0.272	0.234	1
GPATCH2L	0.357886076027303	-0.0401967991263367	0.111	0.137	1
RABGGTB	0.357989582272252	0.0398459085471997	0.181	0.152	1
GPKOW	0.358128102599481	0.0178315967052995	0.07	0.051	1
NHP2	0.35813336957675	-0.0344824978628981	0.254	0.289	1
MTX2	0.358158137050365	-0.0152840120791982	0.035	0.051	1
IL15RA	0.358158137050365	-0.0152840120791982	0.035	0.051	1
POLD1	0.358158137050365	-0.0152840120791982	0.035	0.051	1
PRPS2	0.358319733101908	-0.0331792264676901	0.066	0.086	1
ATF1	0.358439412720433	0.0268688253174474	0.105	0.082	1
GTF2F1	0.358455675783776	0.00829755081227374	0.226	0.188	1
PARP9	0.358502725048658	0.02424496810472	0.237	0.203	1
MED30	0.358543561743181	0.0349415338321099	0.164	0.137	1
GOPC	0.35858210615985	0.0285685151858929	0.16	0.133	1
PTPRJ	0.359080926462203	-0.0265291603976729	0.188	0.219	1
HAUS3	0.35942770636971	-0.015633243773029	0.035	0.051	1
HS3ST1	0.35986424183188	-0.0320666730430866	0.045	0.062	1
PSMC4	0.359874202406543	0.029426788244027	0.223	0.191	1
GTPBP2	0.360265410159232	0.0192266213444639	0.056	0.039	1
SH3GLB2	0.360265410159232	0.0192266213444639	0.056	0.039	1
HEATR5A	0.360265410159232	0.0192266213444639	0.056	0.039	1
HS6ST1	0.360338923579711	-0.0193301056543552	0.038	0.055	1
NOP9	0.360338923579711	-0.0193301056543552	0.038	0.055	1
PLCB3	0.360338923579711	-0.0230133510706516	0.038	0.055	1
GON4L	0.360340602121416	-0.0272933942904288	0.122	0.148	1
ZDHHC1	0.360346002426907	0.0122821489916529	0.129	0.102	1
XIAP	0.360517757701908	-0.0246001526947852	0.153	0.184	1
ZNF302	0.360521282730757	-0.0427239675170746	0.056	0.074	1
NOC4L	0.360611204926485	0.0173730526951411	0.07	0.051	1
AL441992.1	0.360675133567532	0.0130756674825949	0.042	0.027	1
HMGCL	0.360794805642357	0.0295152381593201	0.105	0.082	1
ASPSCR1	0.360794805642357	0.0295152381593201	0.105	0.082	1
FMNL1	0.36080228910375	0.000105579897685559	0.544	0.461	1
AP2B1	0.360840190276987	0.0296559176414497	0.199	0.168	1
SNRNP27	0.361003005483086	-0.0287262645742705	0.094	0.117	1
MIB2	0.361168142563558	-0.0233329930743318	0.038	0.055	1
MTAP	0.361519348295534	-0.0126411175035584	0.035	0.051	1
PDCL	0.361588474224355	-0.0272933942904288	0.042	0.059	1
ARCN1	0.362017481370642	-0.0413240678738225	0.171	0.199	1
RUFY1	0.36206467977179	-0.031979826024056	0.132	0.16	1
TBC1D22A	0.362104522805834	0.0339979386647765	0.16	0.133	1
LPP	0.362241896880751	-0.0285802301390913	0.181	0.215	1
LRRC57	0.362251210627966	0.0220316722720725	0.056	0.039	1
MAML1	0.362593576385803	-0.0379825037204252	0.087	0.109	1
SENP7	0.362641397023133	0.0187583469271034	0.056	0.039	1
CDKN2AIP	0.362641397023133	0.0187583469271034	0.056	0.039	1
METTL3	0.362641397023133	0.0187583469271034	0.056	0.039	1
MEGF9	0.362707847306891	0.00311389927846961	0.167	0.137	1
ZFR	0.362881364374332	0.0424399437242464	0.265	0.234	1
TTI1	0.36292868329047	0.0130756674825949	0.042	0.027	1
PUM3	0.362978606785013	0.0146873489110446	0.084	0.062	1
POLD3	0.363225483472189	-0.031498867595826	0.049	0.066	1
TCP11L1	0.363382964898424	0.00974787738992029	0.042	0.027	1
NOL8	0.36368973120322	0.0373007302834489	0.111	0.09	1
SLC25A33	0.363950505533825	0.0276133401115653	0.122	0.098	1
BAG3	0.364061079598931	-0.0132725460484905	0.125	0.098	1
ELMOD3	0.364146622639836	0.0159317254476114	0.056	0.039	1
OGG1	0.364146622639836	0.0159317254476114	0.056	0.039	1
SRSF8	0.364146622639836	0.0159317254476114	0.056	0.039	1
BAIAP2-DT	0.364146622639836	0.0159317254476114	0.056	0.039	1
IRF4	0.36429005239638	-0.0436872040661052	0.059	0.078	1
DDX19A	0.364559448826351	-0.0236504030119277	0.045	0.062	1
DCAF16	0.36469442512338	-0.015633243773029	0.038	0.055	1
YJU2	0.36469442512338	-0.015633243773029	0.038	0.055	1
UBE2V1	0.365118722030053	0.0231927343494075	0.31	0.27	1
NOL11	0.365373059560629	-0.0196632641853694	0.042	0.059	1
KANSL2	0.365398331602904	0.0219601082401244	0.087	0.066	1
DCTPP1	0.365398331602904	0.0219601082401244	0.087	0.066	1
DHX38	0.365851970554167	0.0262196568354345	0.122	0.098	1
FAM160A2	0.366025945856826	0.0146873489110446	0.087	0.066	1
LRRC40	0.366102020592788	0.0101896989643117	0.042	0.027	1
OTUD6B	0.366102020592788	0.0101896989643117	0.042	0.027	1
C19orf54	0.366102020592788	0.0101896989643117	0.042	0.027	1
SCRN2	0.366102020592788	0.00640897612440568	0.042	0.027	1
USP6NL	0.366183936751198	-0.0236504030119277	0.042	0.059	1
ZNF646	0.366183936751198	-0.0236504030119277	0.042	0.059	1
TMEM170A	0.366214295221975	-0.025073637552116	0.129	0.156	1
NAB2	0.366278661004236	-0.0356317392075827	0.056	0.074	1
TMEM71	0.366349756063392	0.0160967283355363	0.101	0.078	1
NOC2L	0.366417796436879	0.0363797005707134	0.15	0.125	1
STYXL1	0.366544663012499	0.0116894542067195	0.115	0.09	1
FAM234A	0.366569795505297	-0.0199940918088172	0.042	0.059	1
CHRAC1	0.366759654596484	0.0192266213444639	0.178	0.148	1
TUT7	0.366774838323367	0.0210365765897035	0.293	0.254	1
TMUB1	0.366803638563008	0.00310408289394215	0.16	0.129	1
TRIM56	0.366947241530164	-0.0658104213414481	0.157	0.18	1
KCNQ1OT1	0.367066926262188	0.062151666061498	0.105	0.082	1
H1FX	0.367075880683307	-0.0330418072012928	0.303	0.254	1
KLF16	0.367125713821048	-0.032903921336099	0.07	0.09	1
PRKCA	0.367270264518939	-0.0429672328338531	0.063	0.082	1
MFSD10	0.367283117851332	0.0161258436662159	0.261	0.223	1
SLC27A1	0.367495382485924	-0.0239656041977542	0.049	0.066	1
POMZP3	0.367516179378462	-0.0323476640063928	0.059	0.078	1
SDAD1	0.367541576119046	0.0408657964479451	0.111	0.09	1
UVSSA	0.367985314552076	0.00632321650855616	0.07	0.051	1
URI1	0.368216252097084	-0.0321567996710597	0.094	0.117	1
ADNP	0.368221856823752	-0.0382350525432979	0.091	0.113	1
DSTN	0.368301830965967	-0.00231885330800108	0.282	0.242	1
CEP164	0.368422947992491	-0.025073637552116	0.125	0.152	1
ZBTB40	0.368626583512773	-0.024278619622339	0.049	0.066	1
CYFIP1	0.368895397000736	-0.0330570990071789	0.171	0.199	1
LTBP4	0.368975526788736	-0.00857257749121122	0.035	0.051	1
RFNG	0.369394208672057	-0.0236504030119277	0.045	0.062	1
MFNG	0.369532913702414	-0.0429566904825924	0.153	0.18	1
PRKDC	0.369792136080254	0.022814426668067	0.202	0.172	1
BTBD1	0.369994162901558	-0.015980018769073	0.042	0.059	1
RNF19A	0.370151585070047	0.0274110305879531	0.143	0.117	1
FAM210A	0.37023931399855	0.0231662193485442	0.105	0.082	1
CEMIP2	0.370323803954316	-0.0792134514687885	0.195	0.215	1
DCLRE1C	0.370332086523987	-0.00894425562223226	0.038	0.055	1
ANAPC10	0.370332086523987	-0.0122831568877469	0.038	0.055	1
AL390728.6	0.370466825887606	0.012179375829061	0.056	0.039	1
NOTCH4	0.370466825887606	0.012179375829061	0.056	0.039	1
TFAM	0.370475744674601	0.018361195068035	0.136	0.109	1
CARS	0.370480364203868	-0.0339940748604456	0.084	0.105	1
TACO1	0.370563616130978	-0.0203226129192531	0.045	0.062	1
HNRNPA0	0.370566392667478	0.0293022733332056	0.439	0.387	1
TOR1A	0.370598815315401	0.0192266213444639	0.105	0.082	1
RIF1	0.370601130587269	0.0245316735741572	0.122	0.098	1
SUPT7L	0.370709740183135	0.00308277297310776	0.098	0.074	1
STARD7	0.370761719332493	-0.0485533937172783	0.143	0.168	1
ETF1	0.370782018955171	0.0179404475337198	0.39	0.344	1
SH2B3	0.370965989286915	0.00531819129833194	0.359	0.309	1
WHAMM	0.371140647738054	-0.0307837992301974	0.084	0.105	1
DUSP12	0.371203382297037	-0.0163243629198548	0.042	0.059	1
POLR3H	0.371203382297037	-0.0163243629198548	0.042	0.059	1
PSMD14	0.371336195419093	-0.0227375777545682	0.105	0.129	1
MAPKAPK5	0.371364412565828	0.0290349924429841	0.108	0.086	1
GFPT1	0.371530654795173	-0.0267067119620727	0.08	0.102	1
TPK1	0.37182933276199	0.0249928826088522	0.105	0.082	1
SNRNP25	0.371974889038527	0.0118720565047935	0.132	0.105	1
EXTL3	0.372091986797991	-0.0284888516952026	0.056	0.074	1
TMEM44-AS1	0.372415874824847	-0.0292862775122814	0.101	0.125	1
SZT2	0.372436790595076	-0.024898183564474	0.056	0.074	1
TOR4A	0.372436790595076	-0.024898183564474	0.056	0.074	1
RCAN3	0.372437952145777	-0.0206488515717603	0.042	0.059	1
TMEM192	0.372462838085746	-0.024898183564474	0.059	0.078	1
KCTD17	0.372462885102532	-0.0284888516952026	0.059	0.078	1
ARL14EP	0.372566488138046	-0.0203226129192531	0.049	0.066	1
CHUK	0.372566488138046	-0.0239656041977542	0.049	0.066	1
HIST1H2BG	0.372620200165336	0.0133729460930034	0.01	0.004	1
AGRP	0.372620608514321	0.0269785981487819	0.01	0.004	1
DNM1L	0.373200403128559	-0.0465865972251078	0.15	0.176	1
CPSF3	0.373321251856936	0.0178670018284245	0.087	0.066	1
C7orf26	0.373344505405147	-0.024278619622339	0.049	0.066	1
GTF2IRD2B	0.373347603618398	-0.0258116930266072	0.07	0.09	1
STX18	0.37352693602649	-0.0252047764940127	0.059	0.078	1
KCNC4	0.373612036427996	0.0133729460930034	0.01	0.004	1
FAM71A	0.373612036427996	0.00994241099621419	0.01	0.004	1
AL359711.2	0.373612036427996	0.00994241099621419	0.01	0.004	1
CTPS2	0.373612036427996	0.00994241099621419	0.01	0.004	1
XPNPEP2	0.373612036427996	0.00994241099621419	0.01	0.004	1
ACY3	0.373612036427996	0.00994241099621419	0.01	0.004	1
CFL2	0.373612036427996	0.00994241099621419	0.01	0.004	1
EXD2	0.373612036427996	0.00994241099621419	0.01	0.004	1
NPIPB11	0.373612036427996	0.00994241099621419	0.01	0.004	1
MIR762HG	0.373612036427996	0.00994241099621419	0.01	0.004	1
ENKD1	0.373612036427996	0.00994241099621419	0.01	0.004	1
ZFP30	0.373612036427996	0.00994241099621419	0.01	0.004	1
CYTL1	0.373612036427996	0.00994241099621419	0.01	0.004	1
LINC01572	0.373612036427996	0.00994241099621419	0.01	0.004	1
DIABLO	0.373612036427996	0.00994241099621419	0.01	0.004	1
MCUB	0.373848783520972	-0.00547434689578907	0.359	0.312	1
PHF20L1	0.373914813113372	-0.101367980249339	0.282	0.301	1
RARA-AS1	0.373915562512799	0.00386533618297687	0.115	0.09	1
OTUD4	0.373999403693384	-0.0252839203832977	0.098	0.121	1
HDDC2	0.373999403693384	-0.0252839203832977	0.098	0.121	1
TSNAX	0.374008933844524	0.0285579487733484	0.108	0.086	1
HBS1L	0.374201703789501	-0.0255092724969276	0.059	0.078	1
RBBP8	0.37422708152689	0.0347308078804293	0.111	0.09	1
SAMD1	0.374267376429987	-0.0163243629198548	0.045	0.062	1
TCF12	0.374326131462933	0.00538556993259254	0.132	0.105	1
SOCS4	0.37435666697293	-0.0261120592445977	0.07	0.09	1
MAPK1IP1L	0.374519750184522	-0.066295552093698	0.286	0.309	1
AL360012.1	0.374603876417273	0.00650006680524119	0.01	0.004	1
SYNC	0.374603876417273	0.00650006680524119	0.01	0.004	1
SCMH1	0.374603876417273	0.00650006680524119	0.01	0.004	1
NUDT17	0.374603876417273	0.00650006680524119	0.01	0.004	1
ACP6	0.374603876417273	0.00650006680524119	0.01	0.004	1
AC239868.2	0.374603876417273	0.00650006680524119	0.01	0.004	1
INTS7	0.374603876417273	0.00650006680524119	0.01	0.004	1
AC010969.2	0.374603876417273	0.00650006680524119	0.01	0.004	1
TRIB2	0.374603876417273	0.00650006680524119	0.01	0.004	1
LINC00954	0.374603876417273	0.00650006680524119	0.01	0.004	1
PAIP2B	0.374603876417273	0.00650006680524119	0.01	0.004	1
LINC00342	0.374603876417273	0.00650006680524119	0.01	0.004	1
OSGEPL1	0.374603876417273	0.00650006680524119	0.01	0.004	1
KIF9-AS1	0.374603876417273	0.00650006680524119	0.01	0.004	1
PACRGL	0.374603876417273	0.00650006680524119	0.01	0.004	1
TXK	0.374603876417273	0.00650006680524119	0.01	0.004	1
PTCD2	0.374603876417273	0.00650006680524119	0.01	0.004	1
LEAP2	0.374603876417273	0.00650006680524119	0.01	0.004	1
NKAPL	0.374603876417273	0.00650006680524119	0.01	0.004	1
IER3-AS1	0.374603876417273	0.00650006680524119	0.01	0.004	1
DDO	0.374603876417273	0.00650006680524119	0.01	0.004	1
NME8	0.374603876417273	0.00650006680524119	0.01	0.004	1
CALD1	0.374603876417273	0.00650006680524119	0.01	0.004	1
OPHN1	0.374603876417273	0.00650006680524119	0.01	0.004	1
RTL8B	0.374603876417273	0.00650006680524119	0.01	0.004	1
FAM167A	0.374603876417273	0.00650006680524119	0.01	0.004	1
ZNF517	0.374603876417273	0.00650006680524119	0.01	0.004	1
PDCD1LG2	0.374603876417273	0.00650006680524119	0.01	0.004	1
ERMP1	0.374603876417273	0.00650006680524119	0.01	0.004	1
ZNF782	0.374603876417273	0.00650006680524119	0.01	0.004	1
KIAA1958	0.374603876417273	0.00650006680524119	0.01	0.004	1
WHRN	0.374603876417273	0.00650006680524119	0.01	0.004	1
DNM1	0.374603876417273	0.00650006680524119	0.01	0.004	1
RBM14-RBM4	0.374603876417273	0.00650006680524119	0.01	0.004	1
LRP5	0.374603876417273	0.00650006680524119	0.01	0.004	1
TENM4	0.374603876417273	0.00650006680524119	0.01	0.004	1
ZNF485	0.374603876417273	0.00650006680524119	0.01	0.004	1
NUDT13	0.374603876417273	0.00650006680524119	0.01	0.004	1
AL391988.1	0.374603876417273	0.00650006680524119	0.01	0.004	1
WNT5B	0.374603876417273	0.00650006680524119	0.01	0.004	1
TTC9	0.374603876417273	0.00650006680524119	0.01	0.004	1
CEP128	0.374603876417273	0.00650006680524119	0.01	0.004	1
ADAL	0.374603876417273	0.00650006680524119	0.01	0.004	1
AC007950.2	0.374603876417273	0.00650006680524119	0.01	0.004	1
THAP10	0.374603876417273	0.00650006680524119	0.01	0.004	1
KLHL25	0.374603876417273	0.00650006680524119	0.01	0.004	1
TOP2A	0.374603876417273	0.00650006680524119	0.01	0.004	1
ATP8B1	0.374603876417273	0.00650006680524119	0.01	0.004	1
ACTL10	0.374603876417273	0.00650006680524119	0.01	0.004	1
E2F1	0.374603876417273	0.00650006680524119	0.01	0.004	1
GDF15	0.374603876417273	0.00650006680524119	0.01	0.004	1
KLHL26	0.374603876417273	0.00650006680524119	0.01	0.004	1
ZNF419	0.374603876417273	0.00650006680524119	0.01	0.004	1
ZNF552	0.374603876417273	0.00650006680524119	0.01	0.004	1
ZNF74	0.374603876417273	0.00650006680524119	0.01	0.004	1
LINC02062	0.374603876417273	0.00650006680524119	0.01	0.004	1
HIST1H2AI	0.374603876417273	0.00650006680524119	0.01	0.004	1
ZKSCAN3	0.374603876417273	0.00650006680524119	0.01	0.004	1
AC018638.7	0.374603876417273	0.00650006680524119	0.01	0.004	1
WDR97	0.374603876417273	0.00650006680524119	0.01	0.004	1
PARPBP	0.374603876417273	0.00650006680524119	0.01	0.004	1
CBX2	0.374603876417273	0.00650006680524119	0.01	0.004	1
ARRDC3-AS1	0.374603876417273	0.00650006680524119	0.01	0.004	1
JMJD7-PLA2G4B	0.374603876417273	0.00650006680524119	0.01	0.004	1
CCDC13	0.374603876417273	0.00650006680524119	0.01	0.004	1
SMARCA5-AS1	0.374603876417273	0.00650006680524119	0.01	0.004	1
AC018754.1	0.374603876417273	0.00650006680524119	0.01	0.004	1
TIAF1	0.374603876417273	0.00650006680524119	0.01	0.004	1
AC110285.5	0.374603876417273	0.00650006680524119	0.01	0.004	1
AL589765.4	0.374603876417273	0.00650006680524119	0.01	0.004	1
ZNF670-ZNF695	0.374603876417273	0.00650006680524119	0.01	0.004	1
PDXP	0.374603876417273	0.00650006680524119	0.01	0.004	1
HIST2H3PS2	0.374603876417273	0.00650006680524119	0.01	0.004	1
AC010522.1	0.374603876417273	0.00650006680524119	0.01	0.004	1
POLR2H	0.374631164524614	-0.0246926125903714	0.094	0.117	1
TMEM173	0.374813154590925	-0.0379317924954846	0.16	0.188	1
STK17A	0.37482896073877	-0.0489627145428042	0.139	0.164	1
SART1	0.375193708511625	0.00764099507993704	0.15	0.121	1
BIN1	0.375213117105821	-0.0296518859497217	0.063	0.082	1
ZNRF2	0.375449357931747	-0.0166663017161426	0.045	0.062	1
RPS16	0.375637020780351	-0.0119427586184888	0.99	0.996	1
CLPTM1	0.375673410425659	-0.0422861788765701	0.139	0.164	1
PPP3CC	0.375784241951623	-0.024589471958028	0.052	0.07	1
SLC38A7	0.375828480185609	-0.0133495490901487	0.045	0.062	1
SC5D	0.375871803491391	-0.0126411175035584	0.042	0.059	1
RASA1	0.375900334703257	-0.0275837964995266	0.077	0.098	1
PLEKHA1	0.376021376390005	-0.00894425562223226	0.038	0.055	1
XPOT	0.376498261035724	-0.0212945760611755	0.052	0.07	1
KRT17	0.376600617849052	0.00605891096981656	0.01	0.004	1
TET3	0.376750721870487	0.0166007992667964	0.122	0.098	1
PLA2G4C	0.376852433775286	0.00100607523093574	0.056	0.039	1
DENND6A	0.376863314837515	-0.024589471958028	0.056	0.074	1
DHDDS	0.377088878456925	-0.0129965728271802	0.042	0.059	1
SMAD5	0.377088878456925	-0.0129965728271802	0.042	0.059	1
TRMT10B	0.377211201271115	0.0206145466193121	0.073	0.055	1
CSTF2T	0.377386691381868	-0.0137000721587597	0.045	0.062	1
SIK2	0.377503043704401	-0.020590761008556	0.073	0.094	1
PPP2R3A	0.377598991309017	0.00261656677884357	0.01	0.004	1
CACNB3	0.377598991309017	0.00261656677884357	0.01	0.004	1
ZNF19	0.377598991309017	0.00261656677884357	0.01	0.004	1
AZIN1-AS1	0.377598991309017	-0.00125190999907676	0.01	0.004	1
CAV1	0.377600213636242	0.00219043419189624	0.01	0.004	1
COL4A1	0.377600213636242	0.00219043419189624	0.01	0.004	1
POP5	0.377628997269822	0.0259245700285915	0.108	0.086	1
THBS3	0.377657593503146	-0.0165778804773036	0.01	0.02	1
MRPS27	0.377679526637043	-0.0166663017161426	0.049	0.066	1
NFKB2	0.377753006512289	-0.0640429364991705	0.307	0.328	1
UAP1	0.377961153520692	-0.0212945760611755	0.056	0.074	1
SREK1IP1	0.378047932786005	-0.0295825978845633	0.213	0.242	1
VPS36	0.378205110542258	0.0168874389912917	0.23	0.195	1
PTTG1IP	0.378331675411904	-0.0852570858398278	0.488	0.48	1
AC010894.2	0.378372323664961	-0.0207113300947882	0.01	0.02	1
NCBP2-AS2	0.379023886097624	-0.0290071907681635	0.101	0.125	1
EXOSC9	0.379037284755648	0.0114975535429445	0.087	0.066	1
NOMO1	0.379205519000143	-0.0137000721587597	0.049	0.066	1
HERC3	0.379299858180937	-0.0234860972620305	0.08	0.102	1
BCL2L1	0.379435988814894	-0.0361665669709156	0.063	0.082	1
SP2	0.379692510775752	-0.0267067119620727	0.077	0.098	1
ST6GALNAC3	0.37978660788688	-0.0127683520606359	0.01	0.02	1
DBT	0.37978660788688	-0.0127683520606359	0.01	0.02	1
TNKS1BP1	0.37978660788688	-0.0127683520606359	0.01	0.02	1
BCDIN3D	0.37978660788688	-0.0127683520606359	0.01	0.02	1
AC048341.1	0.37978660788688	-0.0127683520606359	0.01	0.02	1
IRF2BP1	0.37978660788688	-0.0127683520606359	0.01	0.02	1
ZNF587	0.37978660788688	-0.0127683520606359	0.01	0.02	1
