	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
MGLL	2.92125499765555e-200	0.878807034158797	0.632	0.049	5.1674079653529e-196	Endothelial cells	MGLL
PTPRG	1.42864614566331e-196	0.346650627424931	0.296	0.008	2.52713216706383e-192	Endothelial cells	PTPRG
ADAM15	1.11860938973443e-195	0.867830652576354	0.645	0.055	1.97870814950123e-191	Endothelial cells	ADAM15
FGFR1	3.4100400459708e-194	0.367560172932663	0.401	0.018	6.03201983731776e-190	Endothelial cells	FGFR1
MAP1B1	6.49619914166968e-194	0.537208625143701	0.382	0.016	1.14911266616995e-189	Endothelial cells	MAP1B
NID11	9.47345509299804e-194	0.742454376975866	0.461	0.025	1.67575947140042e-189	Endothelial cells	NID1
PLXND1	9.72102079825419e-194	1.02983241488698	0.73	0.074	1.71955136900318e-189	Endothelial cells	PLXND1
JUP	7.82463448876788e-193	0.614264469771678	0.507	0.032	1.38409959471815e-188	Endothelial cells	JUP
TTC28	7.37115686287667e-191	0.270452167108536	0.289	0.008	1.30388393747425e-186	Endothelial cells	TTC28
FNBP1L	5.41959204272979e-190	0.302323752767358	0.316	0.01	9.58671636438472e-186	Endothelial cells	FNBP1L
TMEM88	4.47673566476385e-189	0.609708530346178	0.322	0.011	7.91889771740077e-185	Endothelial cells	TMEM88
BACE2	2.48999873991158e-187	0.602176952276284	0.454	0.025	4.4045587710296e-183	Endothelial cells	BACE2
CDC42BPA	3.97326928151033e-187	0.364976305407371	0.336	0.012	7.02831603206362e-183	Endothelial cells	CDC42BPA
PTPRK	2.53476614679132e-179	0.385812065320255	0.336	0.013	4.48374783705916e-175	Endothelial cells	PTPRK
AMOTL1	2.07350991792539e-178	0.289631959121293	0.289	0.009	3.66783169381822e-174	Endothelial cells	AMOTL1
TSPAN15	2.08274547877231e-176	0.396203950373018	0.342	0.014	3.68416847740034e-172	Endothelial cells	TSPAN15
NECTIN21	6.54177510831543e-176	0.605038511075202	0.572	0.045	1.15717459890992e-171	Endothelial cells	NECTIN2
FLNB	1.30025243672941e-175	0.65792892152841	0.566	0.045	2.30001653533066e-171	Endothelial cells	FLNB
BMPR2	3.70601698143419e-175	0.698219861936655	0.599	0.052	6.55557343845894e-171	Endothelial cells	BMPR2
TCF42	5.95870149478324e-175	1.30711257761222	0.75	0.091	1.05403470741221e-170	Endothelial cells	TCF4
PON2	6.0298409306194e-175	0.634731680630155	0.513	0.036	1.06661856221727e-170	Endothelial cells	PON2
PECAM11	4.49639566053667e-174	1.99172937541952	0.875	0.142	7.95367428392332e-170	Endothelial cells	PECAM1
CD200	4.48070532554284e-171	0.469237726152443	0.428	0.024	7.92591965035274e-167	Endothelial cells	CD200
GSN2	1.35347708695588e-168	1.59709278737884	0.822	0.116	2.39416561911626e-164	Endothelial cells	GSN
FBN11	3.55910979290792e-168	0.332388442290623	0.355	0.016	6.29570931267482e-164	Endothelial cells	FBN1
CTNND1	2.93106353895775e-167	0.585284826931356	0.566	0.047	5.18475829406236e-163	Endothelial cells	CTNND1
CCND1	5.0032382004303e-167	0.542802789882172	0.421	0.024	8.85022805274116e-163	Endothelial cells	CCND1
TSC22D11	6.28444607389745e-167	1.0260700462277	0.618	0.059	1.11165566601172e-162	Endothelial cells	TSC22D1
A4GALT	2.12970209043612e-166	0.258745934662656	0.283	0.01	3.76723002777245e-162	Endothelial cells	A4GALT
ADGRA21	1.44556838724707e-164	0.305232172167291	0.322	0.013	2.55706592020134e-160	Endothelial cells	ADGRA2
CYR611	7.87213358352898e-164	0.52668119423153	0.289	0.01	1.39250170959044e-159	Endothelial cells	CYR61
COL6A21	1.99359384940037e-163	1.11336992600836	0.559	0.047	3.52646816020432e-159	Endothelial cells	COL6A2
NEURL1B	4.56425854979892e-163	0.342588510851907	0.27	0.009	8.07371694873931e-159	Endothelial cells	NEURL1B
SASH1	3.26198075316321e-162	0.401353465562721	0.368	0.019	5.7701177542704e-158	Endothelial cells	SASH1
MYL91	2.7475304028429e-160	0.674670536571613	0.493	0.035	4.86010652958881e-156	Endothelial cells	MYL9
SMTN	4.43625595676685e-159	0.505769831791958	0.342	0.016	7.84729316192489e-155	Endothelial cells	SMTN
CDC42EP11	4.53731804313417e-159	0.426524590183653	0.421	0.026	8.02606188650003e-155	Endothelial cells	CDC42EP1
LOXL21	1.1018320453768e-157	0.531584657830039	0.336	0.016	1.94903070506702e-153	Endothelial cells	LOXL2
HEG1	1.52095069455591e-157	0.933665973994265	0.625	0.065	2.69040968359996e-153	Endothelial cells	HEG1
NNMT1	1.84370032428946e-157	0.402029009371919	0.296	0.012	3.26132150363563e-153	Endothelial cells	NNMT
CLIC41	6.09822296318686e-157	0.786785565428252	0.638	0.068	1.07871465995812e-152	Endothelial cells	CLIC4
FAM129B	1.25765552152315e-156	0.437360373047263	0.441	0.029	2.22466685202229e-152	Endothelial cells	FAM129B
SEPT10	1.69579766197016e-156	0.340668991610445	0.355	0.018	2.99969648425902e-152	Endothelial cells	SEPT10
C1orf54	1.25867739601261e-154	0.53345950994961	0.5	0.039	2.22647444580671e-150	Endothelial cells	C1orf54
APOD	6.81013883360037e-154	0.441861723384333	0.283	0.011	1.20464545827557e-149	Endothelial cells	APOD
ITGA5	1.01537170454327e-153	0.86084809967413	0.632	0.069	1.79609100816659e-149	Endothelial cells	ITGA5
OAF1	1.94417262497389e-152	0.408766031515442	0.395	0.023	3.43904695631631e-148	Endothelial cells	OAF
NCKAP1	6.94633039351505e-152	0.33444498723294	0.329	0.016	1.22873638330888e-147	Endothelial cells	NCKAP1
PROS1	1.29400953806025e-151	0.253314826959979	0.263	0.009	2.28897347187477e-147	Endothelial cells	PROS1
RBMS2	2.24402933194126e-151	0.347456754030456	0.342	0.017	3.96946348527089e-147	Endothelial cells	RBMS2
DAB21	8.29345589482321e-151	0.628314173665994	0.592	0.056	1.46702941323528e-146	Endothelial cells	DAB2
RBFOX21	2.28334352755383e-150	0.302804782669787	0.309	0.014	4.03900636588996e-146	Endothelial cells	RBFOX2
FAM43A	9.81172759371171e-150	0.503820900016832	0.388	0.023	1.73559649405166e-145	Endothelial cells	FAM43A
TGFB1I11	1.41792955608562e-149	0.34635524038371	0.375	0.021	2.50817559175986e-145	Endothelial cells	TGFB1I1
PHLDB11	2.20251817341478e-149	0.381615383055774	0.388	0.023	3.8960343969534e-145	Endothelial cells	PHLDB1
NFIA1	1.473997678354e-147	0.447443438547476	0.428	0.029	2.60735449324038e-143	Endothelial cells	NFIA
PPIC1	1.57404138889398e-147	0.39977766189822	0.368	0.021	2.78432181281456e-143	Endothelial cells	PPIC
RIN2	3.60271934254936e-147	0.306665117113845	0.309	0.014	6.37285024503556e-143	Endothelial cells	RIN2
RASGRP3	6.99362946759001e-146	0.468854364062258	0.454	0.034	1.237103116522e-141	Endothelial cells	RASGRP3
TMEM2041	1.72600610687506e-145	0.761944064197516	0.658	0.078	3.0531322024513e-141	Endothelial cells	TMEM204
PRSS231	7.63466914201059e-145	1.38636520605336	0.638	0.075	1.35049662453025e-140	Endothelial cells	PRSS23
BEX31	7.9937384154349e-145	0.712989659433131	0.645	0.071	1.41401238830628e-140	Endothelial cells	BEX3
PTK21	1.04763604915171e-144	0.41359173712005	0.434	0.031	1.85316340734445e-140	Endothelial cells	PTK2
CSRP2	2.27576665139068e-144	0.442230928689486	0.283	0.012	4.02560362964498e-140	Endothelial cells	CSRP2
CD591	1.42089399283894e-142	1.37026539048916	0.842	0.153	2.51341938393281e-138	Endothelial cells	CD59
LMCD11	1.84575035424106e-142	0.479318071253918	0.414	0.029	3.26494780161701e-138	Endothelial cells	LMCD1
JAG11	4.87923623824318e-141	0.38987465247944	0.362	0.021	8.63088098182836e-137	Endothelial cells	JAG1
RFLNB	8.03071469355677e-141	0.528976315093247	0.434	0.033	1.42055312214326e-136	Endothelial cells	RFLNB
NQO1	2.40679684390632e-139	0.350841381675854	0.316	0.016	4.25738293718588e-135	Endothelial cells	NQO1
PLK2	4.33526376784973e-139	0.635876803638438	0.52	0.049	7.66864807894939e-135	Endothelial cells	PLK2
SPTBN11	1.08553441864274e-137	1.48723783055875	0.822	0.157	1.92020183313714e-133	Endothelial cells	SPTBN1
FXYD61	4.07391636265134e-137	0.423646914685357	0.401	0.027	7.20635065389395e-133	Endothelial cells	FXYD6
TRIM47	7.11165428854702e-136	0.317076408223323	0.342	0.02	1.25798052710108e-131	Endothelial cells	TRIM47
EFNB1	1.37718540675382e-135	0.335748938389141	0.303	0.015	2.43610326600683e-131	Endothelial cells	EFNB1
DOCK4	1.28597888149095e-134	0.342650613714571	0.342	0.02	2.27476804346934e-130	Endothelial cells	DOCK4
CPNE2	1.82126310997899e-134	0.350313095822272	0.382	0.025	3.22163231524184e-130	Endothelial cells	CPNE2
LRRC8A	4.07179827846942e-134	0.415633335379269	0.447	0.036	7.20260397478455e-130	Endothelial cells	LRRC8A
MYO1C1	1.19611349557045e-132	0.511614852414916	0.487	0.044	2.11580516231457e-128	Endothelial cells	MYO1C
HDGFL3	3.86030550569067e-132	0.342650613714571	0.349	0.021	6.82849440901622e-128	Endothelial cells	HDGFL3
COL6A11	1.50772759132498e-131	0.458964219703805	0.395	0.027	2.66701933629475e-127	Endothelial cells	COL6A1
CLIC2	3.54647404661361e-131	0.299938331195695	0.296	0.015	6.27335794105481e-127	Endothelial cells	CLIC2
ID31	3.61580939976182e-131	1.33857766427727	0.809	0.142	6.39600524723868e-127	Endothelial cells	ID3
NAV1	1.95889860800368e-129	0.411197421948261	0.401	0.03	3.46509574769772e-125	Endothelial cells	NAV1
MKL2	1.24928541694357e-128	0.427759505278017	0.388	0.028	2.20986097403148e-124	Endothelial cells	MKL2
SELENOP1	1.25167197910652e-128	0.608514945990077	0.533	0.052	2.21408256384152e-124	Endothelial cells	SELENOP
PDLIM12	2.65323223100935e-128	0.968270410364543	0.645	0.084	4.69330249343243e-124	Endothelial cells	PDLIM1
TCEAL91	2.89898080875786e-128	0.371898761136418	0.408	0.03	5.12800715261178e-124	Endothelial cells	TCEAL9
LXN	9.18559355979504e-127	0.410684601424202	0.408	0.032	1.62483964479214e-122	Endothelial cells	LXN
MYO6	2.86406746189721e-124	0.389924616588566	0.375	0.027	5.06624893334998e-120	Endothelial cells	MYO6
PPM1F	9.17355898980106e-124	0.452034931328002	0.447	0.039	1.62271084970591e-119	Endothelial cells	PPM1F
ADIRF1	1.06043046793962e-122	0.76571018410474	0.296	0.016	1.87579545473839e-118	Endothelial cells	ADIRF
ARHGAP31	1.09468214284594e-122	0.465347791842392	0.487	0.047	1.93638324248019e-118	Endothelial cells	ARHGAP31
TRIOBP	3.42133671516305e-122	0.456970590746783	0.5	0.05	6.05200251545193e-118	Endothelial cells	TRIOBP
PKIG2	1.81549975488031e-119	0.528294191555304	0.513	0.054	3.21143751640778e-115	Endothelial cells	PKIG
CD1511	5.58812046508641e-119	0.853153557743845	0.757	0.132	9.88482629069134e-115	Endothelial cells	CD151
STAB1	8.36466146385528e-119	0.53857698653862	0.428	0.037	1.47962496634136e-114	Endothelial cells	STAB1
FERMT21	8.2835116953186e-117	0.285870644277619	0.276	0.015	1.46527038378491e-112	Endothelial cells	FERMT2
ECE1	7.55484067058978e-116	0.850616814645267	0.658	0.102	1.33637576622063e-111	Endothelial cells	ECE1
EPHX11	8.12931060331779e-115	0.451251174125507	0.401	0.033	1.43799375262088e-110	Endothelial cells	EPHX1
ETS21	1.29631486237851e-114	0.752564032108356	0.612	0.084	2.29305136006135e-110	Endothelial cells	ETS2
ELK3	7.48074057595839e-113	0.727422609074579	0.645	0.098	1.32326820048128e-108	Endothelial cells	ELK3
FAM114A11	1.08997456221393e-112	0.362970889077499	0.368	0.028	1.92805600310021e-108	Endothelial cells	FAM114A1
DBN11	1.2947040594797e-112	0.433220979335273	0.447	0.043	2.29020201081365e-108	Endothelial cells	DBN1
IFITM32	2.18569431053021e-112	1.78892823116004	0.928	0.258	3.86627466589689e-108	Endothelial cells	IFITM3
PPP1R13B	1.69094701976629e-110	0.296704659250093	0.283	0.017	2.99111618326459e-106	Endothelial cells	PPP1R13B
LHFPL61	1.7749592238697e-110	0.353309954358017	0.368	0.028	3.13972537110311e-106	Endothelial cells	LHFPL6
CSGALNACT1	8.39523917852353e-110	0.373147280105074	0.388	0.033	1.48503385828903e-105	Endothelial cells	CSGALNACT1
CDK2AP1	3.83778720600008e-109	0.45552844822741	0.447	0.045	6.78866178869354e-105	Endothelial cells	CDK2AP1
FKBP101	3.29169696429311e-108	0.302635724068529	0.303	0.019	5.82268276013809e-104	Endothelial cells	FKBP10
TNFAIP1	4.96578923909679e-108	0.353501774117784	0.388	0.034	8.78398458503832e-104	Endothelial cells	TNFAIP1
LMO2	3.423738147411e-107	0.364185363729304	0.355	0.028	6.05625040895533e-103	Endothelial cells	LMO2
ARHGEF12	2.9104328321061e-106	0.483305708782812	0.441	0.045	5.14826463671248e-102	Endothelial cells	ARHGEF12
HLX	6.91621946825449e-106	0.368643150794147	0.296	0.019	1.22341006173954e-101	Endothelial cells	HLX
KIAA0355	2.30818040167717e-105	0.379418434107969	0.401	0.037	4.08294031252675e-101	Endothelial cells	KIAA0355
ENPP2	3.72462793912188e-105	1.08684735125476	0.27	0.016	6.58849436151269e-101	Endothelial cells	ENPP2
TNFAIP8L1	3.85862296998853e-105	0.486714279019971	0.401	0.038	6.8255181716127e-101	Endothelial cells	TNFAIP8L1
TAOK2	8.06521050870132e-105	0.34277148863997	0.414	0.039	1.42665508688418e-100	Endothelial cells	TAOK2
NRP2	1.21850533893162e-103	0.425413103333762	0.375	0.032	2.15541409403615e-99	Endothelial cells	NRP2
EHD4	2.5038926600799e-102	0.708783525258327	0.599	0.093	4.42913572641534e-98	Endothelial cells	EHD4
TGFBR2	3.73910054407917e-101	1.25166036923588	0.842	0.233	6.61409495242164e-97	Endothelial cells	TGFBR2
TSPAN13	4.25839841719819e-101	0.410896294206641	0.382	0.035	7.53268096018187e-97	Endothelial cells	TSPAN13
THBS11	1.18562038983364e-100	0.948362582200359	0.454	0.051	2.09724390757673e-96	Endothelial cells	THBS1
ATN1	1.23478623683206e-100	0.387830392184719	0.441	0.047	2.18421337433223e-96	Endothelial cells	ATN1
PLCB1	6.24120286515798e-99	0.466969877946506	0.414	0.043	1.10400637481779e-94	Endothelial cells	PLCB1
FAM219A	2.7611054486688e-98	0.276588863036478	0.303	0.022	4.88411942815024e-94	Endothelial cells	FAM219A
ASPH	4.49836204506022e-97	0.434623362092732	0.434	0.048	7.95715262150702e-93	Endothelial cells	ASPH
VASH1	7.42875688091452e-97	0.491108048224426	0.362	0.033	1.31407280466497e-92	Endothelial cells	VASH1
TUBB61	2.19581999769476e-96	0.381560084423792	0.375	0.035	3.88418599392226e-92	Endothelial cells	TUBB6
RAPH1	2.33031116334393e-96	0.285220068495125	0.263	0.017	4.12208741683907e-92	Endothelial cells	RAPH1
CRYBG3	2.55771463756501e-96	0.360392491640144	0.342	0.029	4.52434142238875e-92	Endothelial cells	CRYBG3
DGKH	4.11179970219119e-96	0.375436742262679	0.336	0.028	7.273362493206e-92	Endothelial cells	DGKH
CNRIP1	7.72716282937596e-96	0.26691698417171	0.303	0.022	1.36685783288831e-91	Endothelial cells	CNRIP1
CTNNAL1	2.8379892745057e-95	0.361291599015594	0.336	0.028	5.02011922767313e-91	Endothelial cells	CTNNAL1
LPAR6	1.6937705727284e-94	0.491480363695076	0.474	0.059	2.99611076609926e-90	Endothelial cells	LPAR6
DPYSL2	2.58631385421298e-94	0.505034139304974	0.507	0.068	4.57493057671733e-90	Endothelial cells	DPYSL2
SCARB1	5.06996225496867e-93	0.343584643857066	0.303	0.023	8.96825623281408e-89	Endothelial cells	SCARB1
MSRB31	6.87828481728777e-92	0.252544380613328	0.263	0.017	1.21669980133003e-87	Endothelial cells	MSRB3
CTTNBP2NL	2.80734980909969e-91	0.263662405403912	0.27	0.019	4.96592107731645e-87	Endothelial cells	CTTNBP2NL
SVIL1	3.371221882783e-91	0.52645473486083	0.388	0.04	5.96335438845484e-87	Endothelial cells	SVIL
SDC3	4.48360992521105e-91	0.282621989610997	0.263	0.018	7.93105759670583e-87	Endothelial cells	SDC3
TSPAN41	7.17516779123738e-91	0.46555196989586	0.487	0.063	1.26921543059198e-86	Endothelial cells	TSPAN4
MAST4	1.47476776645165e-90	0.565678314826805	0.526	0.076	2.60871670207633e-86	Endothelial cells	MAST4
CD109	3.26119970589325e-90	0.27905399565039	0.263	0.018	5.76873615975458e-86	Endothelial cells	CD109
NREP1	3.27137246550035e-90	0.307383279017663	0.303	0.024	5.78673075422356e-86	Endothelial cells	NREP
THBD	1.84167854785777e-89	0.45689929938291	0.322	0.027	3.2577451833056e-85	Endothelial cells	THBD
NR2F21	1.92221402086912e-89	0.477547229552282	0.289	0.022	3.40020438151539e-85	Endothelial cells	NR2F2
TCEAL41	3.41026055003494e-89	0.560798031121685	0.592	0.098	6.03240988695681e-85	Endothelial cells	TCEAL4
CD9	1.91582844490094e-88	0.69307233401814	0.559	0.085	3.38890893618527e-84	Endothelial cells	CD9
CTNNA1	7.30831603323642e-88	0.622397459329734	0.625	0.114	1.29276802311919e-83	Endothelial cells	CTNNA1
FN11	7.59987378398333e-88	0.359245918519978	0.388	0.039	1.34434167364881e-83	Endothelial cells	FN1
IPO11	1.00405420675867e-87	0.344789284487392	0.349	0.033	1.7760714863354e-83	Endothelial cells	IPO11
COLGALT1	8.65469456729761e-87	0.454212237301381	0.454	0.059	1.53092892200927e-82	Endothelial cells	COLGALT1
H1F01	2.83510351213217e-86	0.459459042259338	0.408	0.046	5.01501460261059e-82	Endothelial cells	H1F0
CD812	9.08848823609395e-86	0.939342175607552	0.75	0.19	1.60766268408266e-81	Endothelial cells	CD81
MRPL17	1.0087933143175e-85	0.518448126108892	0.572	0.095	1.78445449369622e-81	Endothelial cells	MRPL17
SOX41	1.27836941192501e-85	0.858834660851113	0.553	0.089	2.26130765275415e-81	Endothelial cells	SOX4
APLP21	1.68748946136859e-85	0.869910260226066	0.757	0.176	2.9850001082149e-81	Endothelial cells	APLP2
C9orf31	1.75862419440315e-85	0.279195833123711	0.303	0.025	3.11083033747972e-81	Endothelial cells	C9orf3
RIPOR1	2.26986998202764e-85	0.456919610481233	0.493	0.07	4.01517301120868e-81	Endothelial cells	RIPOR1
EXT1	4.64707022550884e-85	0.279901252038383	0.276	0.021	8.22020252190258e-81	Endothelial cells	EXT1
LAPTM4B1	2.00285140907757e-84	0.328336734881032	0.336	0.032	3.54284385751732e-80	Endothelial cells	LAPTM4B
MAP3K11	1.61171773812008e-83	0.531693386418635	0.566	0.096	2.85096750696062e-79	Endothelial cells	MAP3K11
RCN11	6.22948961817264e-83	0.472859944805041	0.467	0.064	1.10193441855856e-78	Endothelial cells	RCN1
MAPK3	1.21872150254091e-82	0.403772998085147	0.461	0.062	2.15579646584461e-78	Endothelial cells	MAPK3
ASAP1	1.82917749026012e-82	0.47853496501573	0.5	0.074	3.23563206252112e-78	Endothelial cells	ASAP1
PLEKHG11	1.4805971492024e-80	0.386498553864785	0.408	0.05	2.61902829722412e-76	Endothelial cells	PLEKHG1
MPZL1	1.98966182080572e-80	0.370915305268273	0.382	0.044	3.51951279482323e-76	Endothelial cells	MPZL1
PEA151	2.01660303497573e-80	0.669637881572306	0.678	0.147	3.56716910856857e-76	Endothelial cells	PEA15
TP53I11	9.31168682304101e-79	0.619579388084097	0.382	0.046	1.64714428212772e-74	Endothelial cells	TP53I11
RDX	1.34629526311001e-78	0.534334127360271	0.539	0.093	2.3814616909153e-74	Endothelial cells	RDX
TNS11	2.30360698736042e-78	0.313518865805653	0.283	0.024	4.07485039994185e-74	Endothelial cells	TNS1
ROCK2	1.89651118338983e-77	0.352675253542478	0.395	0.049	3.35473863229827e-73	Endothelial cells	ROCK2
RHOC1	1.99070079276133e-76	1.05784385694	0.836	0.267	3.52135063231552e-72	Endothelial cells	RHOC
HES1	2.35572073914498e-76	0.409446033808319	0.428	0.056	4.16703441547356e-72	Endothelial cells	HES1
KCNE3	1.47024592990616e-75	0.621990041916526	0.27	0.023	2.60071802541101e-71	Endothelial cells	KCNE3
FRMD4A	2.46067454603956e-75	0.276754143290184	0.296	0.028	4.35268720448937e-71	Endothelial cells	FRMD4A
HIP1	6.52387180726772e-75	0.34401417330137	0.408	0.053	1.15400768398759e-70	Endothelial cells	HIP1
PIK3R3	7.77769568940872e-74	0.357700009726361	0.303	0.03	1.37579659049951e-69	Endothelial cells	PIK3R3
KIF1C	1.29092279282217e-73	0.273519694919036	0.342	0.038	2.28351332822314e-69	Endothelial cells	KIF1C
VAMP5	3.44800771699469e-73	0.909619467911001	0.796	0.248	6.0991808505919e-69	Endothelial cells	VAMP5
RGS3	5.1089634623259e-73	0.738014991197864	0.52	0.094	9.03724546850829e-69	Endothelial cells	RGS3
FKBP1A1	6.34909157132521e-73	1.47360445608601	0.901	0.452	1.12309080805172e-68	Endothelial cells	FKBP1A
STRN4	7.6316922080297e-73	0.351063946578287	0.349	0.04	1.34997003467837e-68	Endothelial cells	STRN4
VAT11	1.53228368320657e-72	0.511049635162155	0.539	0.097	2.7104566072241e-68	Endothelial cells	VAT1
SOCS2	5.79518162748314e-72	0.293077314251231	0.322	0.034	1.02510967808549e-67	Endothelial cells	SOCS2
S1PR1	9.84662048041046e-72	0.595659425627611	0.579	0.115	1.74176869677981e-67	Endothelial cells	S1PR1
SWAP701	9.88109759603077e-72	0.517684708259367	0.533	0.094	1.74786735376188e-67	Endothelial cells	SWAP70
PDK4	5.11845940303605e-71	0.450265762422195	0.257	0.022	9.05404283803048e-67	Endothelial cells	PDK4
TNFSF10	6.63797301983684e-71	0.755444232639595	0.671	0.162	1.17419104747894e-66	Endothelial cells	TNFSF10
ITGB11	1.21026041049354e-70	1.18460296385044	0.862	0.335	2.14082964012202e-66	Endothelial cells	ITGB1
FAM241A	3.88468810480004e-70	0.336311164820561	0.322	0.036	6.8716247885808e-66	Endothelial cells	FAM241A
NOTCH1	4.05190163830206e-70	0.513834019015347	0.454	0.073	7.16740880799251e-66	Endothelial cells	NOTCH1
TIMP22	4.22327924957044e-70	0.470772645870527	0.493	0.08	7.47055866456515e-66	Endothelial cells	TIMP2
PHLDB2	5.62845254475917e-70	0.254744737259547	0.276	0.026	9.95616970642449e-66	Endothelial cells	PHLDB2
NFE2L1	9.76558160244436e-70	0.405905014971881	0.447	0.069	1.72743372965638e-65	Endothelial cells	NFE2L1
MMP141	3.19459745116679e-69	0.355340659988538	0.336	0.039	5.65092343136893e-65	Endothelial cells	MMP14
FAM213A	3.69926786073121e-69	0.28131675621343	0.283	0.028	6.54363491884744e-65	Endothelial cells	FAM213A
HDAC7	1.20820726273431e-68	0.508301814057414	0.539	0.104	2.13719782705072e-64	Endothelial cells	HDAC7
NFIC1	1.61527006894106e-68	0.535478850102025	0.566	0.112	2.85725122494985e-64	Endothelial cells	NFIC
CYB5R31	2.36438428574812e-68	0.666757759393945	0.763	0.221	4.18235936305986e-64	Endothelial cells	CYB5R3
INF2	3.6760284446649e-68	0.296139322257328	0.316	0.035	6.50252671576774e-64	Endothelial cells	INF2
MYO1D	3.4733349572643e-67	0.303964389444898	0.276	0.027	6.14398220590482e-63	Endothelial cells	MYO1D
LMNA1	7.40161123108968e-67	0.818433757241587	0.724	0.187	1.30927101066745e-62	Endothelial cells	LMNA
RAPGEF2	4.580709698313e-66	0.303568534952485	0.336	0.041	8.10281738534587e-62	Endothelial cells	RAPGEF2
PLPP11	7.66297209363579e-66	0.658671461962588	0.414	0.063	1.35550313364323e-61	Endothelial cells	PLPP1
ZEB1	1.20015831235078e-65	0.406450161892187	0.507	0.091	2.12296003871729e-61	Endothelial cells	ZEB1
GOLIM41	4.67571638443913e-65	0.420127313664657	0.421	0.065	8.27087471243437e-61	Endothelial cells	GOLIM4
HSPB11	5.38507425565257e-65	1.14464212100457	0.842	0.352	9.52565785082384e-61	Endothelial cells	HSPB1
ICAM2	1.29056261874308e-64	0.77810374758424	0.717	0.213	2.28287621629464e-60	Endothelial cells	ICAM2
